parameter,index,value,loss,delta_loss
θ7_seg1,7,93.12080631741759,109603.34843561715,-729.4816853693046
θ7_seg1,7,99.77229248294742,109615.89376339913,-716.9363575873285
θ7_seg1,7,109.74952173124217,109645.34991282484,-687.4802081616217
θ7_seg1,7,124.71536560368429,109682.18828810193,-650.641832884532
θ7_seg1,7,147.16413141234747,109724.41050885277,-608.4196121336863
θ7_seg1,7,180.83728012534223,109769.32732379253,-563.5027971939271
θ7_seg1,7,231.34700319483437,109813.13690620183,-519.6932147846237
θ7_seg1,7,307.1115877990726,110002.27528653259,-330.55483445386926
θ7_seg1,7,420.7584647054299,112361.88557253651,2029.0554515500553
θ4_seg2,8,1.0e-12,109157.70719405494,-1175.1229269315227
θ4_seg2,8,0.04829931871510201,109178.06946962407,-1154.7606513623905
θ4_seg2,8,0.08419147298962737,109502.66841618283,-830.1617048036278
θ4_seg2,8,0.10811957583931095,109598.98144834844,-733.8486726380215
θ4_seg2,8,0.12407164440576667,109645.63197624592,-687.1981447405415
θ4_seg2,8,0.1347063567834038,109680.210365865,-652.6197551214573
θ4_seg2,8,0.1417961650351619,110332.83012098646,0.0
θ4_seg2,8,0.14888597328692,109699.99647448948,-632.8336464969761
θ4_seg2,8,0.15952068566455713,109718.34890208924,-614.4812188972137
θ4_seg2,8,0.17547275423101283,109741.80336697615,-591.0267540103087
θ4_seg2,8,0.1994008570806964,109770.03330796913,-562.7968130173249
θ4_seg2,8,0.23529301135522177,109801.64828723742,-531.1818337490404
θ4_seg2,8,0.2891312427670098,109834.32147308726,-498.5086478992016
θ4_seg2,8,0.36988858988469187,110157.8207135215,-175.00940746495326
θ4_seg2,8,0.49102461056121494,111423.22939431547,1090.399273329007
θ5_seg2,9,1.0e-12,84040.33053962592,-26292.499581360535
θ5_seg2,9,0.14318087564031892,108329.83513920123,-2002.994981785232
θ5_seg2,9,0.24958134285927158,109108.85149457894,-1223.9786264075228
θ5_seg2,9,0.32051498767190667,109348.17865560613,-984.6514653803315
θ5_seg2,9,0.3678040842136634,109458.12942900092,-874.7006919855339
θ5_seg2,9,0.39933014857483456,109595.42275769461,-737.4073632918444
θ5_seg2,9,0.4203475248156153,110332.83012098646,0.0
θ5_seg2,9,0.4413649010563961,109664.18390967077,-668.6462113156886
θ5_seg2,9,0.47289096541756726,109663.17987298642,-669.6502480000345
θ5_seg2,9,0.520180061959324,109677.39444916163,-655.4356718248309
θ5_seg2,9,0.5911137067719591,109740.79833164276,-592.0317893437023
θ5_seg2,9,0.6975141739909118,109812.03947904494,-520.7906419415231
θ5_seg2,9,0.8571148748193407,109888.84454462958,-443.9855763568776
θ5_seg2,9,1.0965159260619841,109967.07288024825,-365.7572407382104
θ5_seg2,9,1.4556175029259493,110021.31399861764,-311.5161223688192
θ5_seg2,9,1.9942698682218971,110058.44282544547,-274.3872955409897
θ5_seg2,9,2.8022484161658188,110173.33012540967,-159.4999955767853
θ5_seg2,9,4.014216238081701,111265.21880788782,932.3886869013659
θ6_seg2,10,1.0e-12,110696.3105783004,363.48045731394086
θ6_seg2,10,1.4501912235569168,108996.63392713989,-1336.1961938465683
θ6_seg2,10,2.5278562612460025,109404.87211216768,-927.9580088187795
θ6_seg2,10,3.2462996197053933,109528.78532865093,-804.0447923355241
θ6_seg2,10,3.72526185867832,109591.84064416232,-740.9894768241356
θ6_seg2,10,4.044570017993605,109637.52528829352,-695.304832692942
θ6_seg2,10,4.257442124203795,110332.83012098646,0.0
θ6_seg2,10,4.470314230413985,109665.66925472717,-667.1608662592917
θ6_seg2,10,4.78962238972927,109668.16503066616,-664.6650903202972
θ6_seg2,10,5.268584628702197,109692.36642935527,-640.4636916311865
θ6_seg2,10,5.9870279871615875,109724.1781370939,-608.6519838925597
